date,aqi,pm2.5,pm10,co,no2,so2,o3,class
20150822,83,41,100,1.1,32,17,139,2
20150823,60,34,69,1.8,31,23,84,2
20150824,54,29,57,1.4,23,14,87,2
20150825,51,22,51,1.1,21,10,90,2
20150826,54,31,57,1.1,20,10,87,2
20150827,53,30,56,1.0,18,10,62,2
20150828,52,32,54,0.7,18,6,73,2
20150829,44,24,44,0.8,16,7,69,1
20150830,47,26,47,1.1,16,11,46,1
20150831,45,31,45,1.2,18,7,35,1
20150901,28,19,24,1.0,13,5,33,1
20150902,36,16,36,0.6,16,5,54,1
20150903,50,26,50,0.7,16,6,68,1
20150904,62,44,53,0.8,12,5,56,2
20150905,30,21,28,0.9,16,5,43,1
20150906,45,21,45,0.8,20,9,53,1
20150907,60,33,69,0.8,26,9,74,2
20150908,62,40,74,0.7,30,13,88,2
20150909,71,42,92,1.2,34,18,47,2
20150910,42,15,42,0.8,21,13,29,1
20150911,27,13,27,0.4,15,5,42,1
20150912,32,10,27,0.4,15,6,63,1
20150913,60,30,69,0.7,24,14,92,2
20150914,74,48,93,0.6,27,17,128,2
20150915,104,78,124,0.9,40,16,139,3
20150916,105,79,119,1.0,36,17,144,3
20150917,90,67,106,1.0,31,16,126,2
20150918,112,84,137,1.0,39,15,102,3
20150919,70,50,90,1.3,30,18,85,2
20150920,56,35,62,0.7,25,17,100,2
20150921,75,43,90,0.7,27,25,130,2
20150922,118,89,122,0.9,21,16,115,3
20150923,117,88,128,1.0,28,10,94,3
20150924,147,112,143,0.9,26,11,94,3
20150925,50,21,50,0.6,22,6,79,1
20150926,64,35,77,0.7,35,16,97,2
20150927,84,62,112,1.0,35,28,131,2
20150928,49,34,45,0.9,20,11,85,1
20150929,48,27,48,1.4,28,15,22,1
20150930,62,44,60,1.7,32,16,12,2
20151001,38,18,38,0.5,18,6,59,1
20151002,71,37,92,0.7,26,15,79,2
20151003,61,20,71,0.6,24,11,75,2
20151004,99,74,139,0.9,33,21,135,2
20151005,219,169,248,1.1,36,24,133,5
20151006,132,100,162,0.8,31,15,118,3
20151007,119,90,135,0.8,29,15,88,3
20151008,51,14,51,0.5,17,6,52,2
20151009,61,28,72,0.7,21,11,50,2
20151010,37,9,37,0.4,13,5,46,1
20151011,50,16,50,0.5,21,7,62,1
20151012,58,26,66,0.7,32,10,58,2
20151013,86,57,122,0.9,45,20,59,2
20151014,143,109,175,1.2,64,29,71,3
20151015,119,90,137,1.4,71,26,134,3
20151016,169,128,180,1.6,67,32,163,4
20151017,212,162,240,1.8,66,44,156,5
20151018,84,62,102,1.1,29,18,49,2
20151019,73,43,95,1.4,57,23,60,2
20151020,65,41,79,1.7,48,18,40,2
20151021,57,34,64,1.5,45,23,41,2
20151022,70,31,41,2.2,56,18,13,2
20151023,65,47,67,1.7,52,14,46,2
20151024,67,36,83,1.2,44,12,59,2
20151025,61,21,72,0.7,48,13,36,2
20151026,58,36,60,1.1,46,11,39,2
20151027,72,30,94,1.0,48,16,55,2
20151028,62,27,71,1.0,49,14,57,2
20151029,51,18,51,0.6,38,9,58,2
20151030,59,24,68,0.9,46,13,52,2
20151031,100,75,140,1.6,72,35,40,2
20151101,198,148,223,2.3,84,56,35,4
20151102,172,130,198,2.2,85,43,47,4
20151103,144,110,161,1.7,75,49,97,3
20151104,156,119,180,1.8,88,48,96,4
20151105,103,77,134,1.6,53,28,34,3
20151106,36,17,36,1.1,28,10,39,1
20151107,35,23,34,1.0,28,8,41,1
20151108,92,68,89,1.5,43,13,35,2
20151109,118,89,122,1.8,42,15,31,3
20151110,129,98,138,1.6,47,18,36,3
20151111,134,102,151,2.5,62,30,12,3
20151112,160,122,188,3.6,75,47,8,4
20151113,159,121,172,3.4,70,38,20,4
20151114,189,142,188,3.2,66,46,42,4
20151115,168,127,220,2.2,53,35,37,4
20151116,60,28,69,1.1,41,32,37,2
20151117,76,49,102,1.3,45,32,27,2
20151118,57,30,62,1.2,45,28,29,2
20151119,64,46,73,1.1,44,21,18,2
20151120,50,35,45,1.0,34,11,26,1
20151121,52,36,46,1.3,32,20,36,2
20151122,46,32,42,1.5,35,31,37,1
20151123,48,27,38,1.6,38,32,44,1
20151124,64,32,54,2.0,51,50,28,2
20151125,84,62,93,2.0,46,38,38,2
20151126,49,24,49,1.0,36,21,52,1
20151127,145,111,157,2.0,73,60,37,3
20151128,199,149,214,3.0,86,70,13,4
20151129,246,196,293,4.0,96,71,19,5
20151130,345,295,433,5.5,118,83,35,6
20151201,227,177,261,3.9,71,58,6,5
20151202,149,106,247,2.8,49,38,35,3
20151203,32,13,32,0.8,22,16,41,1
20151204,65,35,79,1.2,46,31,35,2
20151205,83,57,115,2.1,52,51,30,2
20151206,74,54,92,1.5,49,63,33,2
20151207,85,63,105,1.8,48,44,10,2
20151208,205,155,238,3.4,62,57,4,5
20151209,271,221,304,3.9,69,60,4,5
20151210,202,152,272,3.5,52,41,41,5
20151211,61,39,72,1.8,46,45,29,2
20151212,104,78,127,1.2,72,48,24,3
20151213,135,103,156,1.3,72,57,13,3
20151214,209,159,201,1.5,74,45,12,5
20151215,82,60,78,1.0,37,18,44,2
20151216,28,12,28,0.5,22,14,35,1
20151217,64,41,77,0.9,45,37,26,2
20151218,109,82,138,1.4,64,52,26,3
20151219,87,57,85,1.2,69,32,16,2
20151220,180,136,188,1.8,88,71,11,4
20151221,391,341,465,3.6,140,91,5,6
20151222,360,310,393,3.3,113,52,4,6
20151223,342,292,376,3.2,110,60,11,6
20151224,284,234,297,2.8,92,47,12,5
20151225,259,209,287,3.5,91,35,17,5
20151226,127,92,204,1.9,51,22,36,3
20151227,53,25,55,0.8,36,25,32,2
20151228,149,114,172,1.7,67,61,17,3
20151229,247,197,284,1.9,75,51,11,5
20151230,176,133,245,1.7,70,33,37,4
20151231,180,136,198,1.9,92,54,17,4
20160101,226,176,247,1.8,79,62,15,5
20160102,384,334,475,3.5,137,63,5,6
20160103,124,94,140,1.2,53,35,22,3
20160104,137,104,169,1.5,63,36,30,3
20160105,69,37,88,0.9,45,27,42,2
20160106,67,45,83,1.0,51,30,44,2
20160107,54,26,57,0.9,36,19,44,2
20160108,57,30,57,1.1,45,22,48,2
20160109,238,188,273,3.0,98,88,21,5
20160110,153,117,180,2.2,70,50,40,4
20160111,55,27,51,1.1,44,24,49,2
20160112,57,28,64,1.1,41,22,48,2
20160113,97,72,123,2.0,73,42,34,2
20160114,137,104,176,3.0,101,66,23,3
20160115,225,175,255,3.1,107,78,11,5
20160116,109,82,113,1.2,46,27,24,3
20160117,82,60,84,1.8,46,27,41,2
20160118,65,23,80,1.0,29,14,50,2
20160119,73,39,84,1.5,58,34,35,2
20160120,88,61,101,1.7,70,71,17,2
20160121,74,54,75,1.1,50,25,17,2
20160122,49,25,49,0.8,24,16,53,1
20160123,61,11,72,0.7,14,9,52,2
20160124,60,21,69,0.9,28,15,45,2
20160125,75,47,100,1.5,56,31,40,2
20160126,72,39,93,1.2,52,24,49,2
20160127,107,80,138,2.0,82,65,30,3
20160128,117,88,140,2.5,77,52,16,3
20160129,55,22,60,0.8,36,20,42,2
20160130,69,40,74,1.3,55,28,22,2
20160131,59,39,68,1.1,39,20,55,2
20160201,70,51,76,1.3,52,25,49,2
20160202,68,32,59,1.2,54,22,55,2
20160203,150,115,161,2.8,89,61,54,3
20160204,50,35,50,1.1,39,20,54,1
20160205,55,15,59,0.7,17,10,58,2
20160206,52,29,54,1.0,31,19,58,2
20160207,140,107,180,1.6,46,56,70,3
20160208,189,142,202,1.5,40,73,58,4
20160209,76,54,102,1.6,44,42,53,2
20160210,84,62,100,1.8,57,44,38,2
20160211,98,73,114,1.9,38,15,20,2
20160212,166,126,183,3.0,44,28,31,4
20160213,30,21,30,1.0,13,10,58,1
20160214,31,9,24,0.8,10,6,62,1
20160215,53,19,55,1.1,24,14,58,2
20160216,64,31,77,1.3,33,16,59,2
20160217,59,36,63,1.1,47,25,56,2
20160218,59,36,68,0.9,43,19,63,2
20160219,57,29,63,1.2,44,21,54,2
20160220,41,21,41,0.7,27,13,60,1
20160221,90,67,103,1.3,58,41,49,2
20160222,140,107,166,1.7,51,38,51,3
20160223,40,21,40,0.7,26,12,60,1
20160224,68,47,76,1.2,54,27,57,2
20160225,67,29,62,1.1,53,26,41,2
20160226,69,33,67,1.1,55,22,51,2
20160227,67,46,80,1.5,53,34,44,2
20160228,61,37,72,1.0,34,18,58,2
20160229,47,26,44,1.0,37,21,56,1
20160301,132,100,141,1.8,72,65,42,3
20160302,221,171,221,2.0,82,52,57,5
20160303,267,217,268,2.1,93,54,49,5
20160304,192,144,192,1.7,52,20,56,4
20160305,205,84,353,1.3,49,16,65,5
20160306,220,113,364,2.0,85,64,38,5
20160307,99,52,148,1.8,42,24,69,2
20160308,54,21,58,1.1,32,14,61,2
20160309,49,23,49,1.1,37,15,57,1
20160310,59,24,68,0.9,38,15,58,2
20160311,73,42,94,1.3,58,27,58,2
20160312,107,80,139,1.5,68,53,52,3
20160313,89,66,111,1.5,50,25,59,2
20160314,115,87,144,1.8,63,38,59,3
20160315,139,106,161,1.6,53,37,74,3
20160316,208,158,192,1.8,60,35,78,5
20160317,182,137,164,1.7,60,38,68,4
20160318,227,177,229,2.3,69,33,70,5
20160319,67,48,71,1.1,30,14,42,2
20160320,70,50,89,1.4,54,21,50,2
20160321,105,79,131,1.8,57,30,58,3
20160322,112,84,164,1.6,52,22,34,3
20160323,61,33,71,1.2,37,14,47,2
20160324,58,28,65,1.3,37,19,46,2
20160325,66,43,82,1.6,46,24,48,2
20160326,62,41,73,1.2,43,16,59,2
20160327,70,41,90,1.3,41,19,62,2
20160328,107,67,164,1.5,48,33,61,3
20160329,70,22,90,0.7,33,14,101,2
20160330,110,71,169,1.7,74,39,94,3
20160331,142,99,234,1.3,50,30,149,3
20160401,101,47,152,1.0,35,17,125,3
20160402,55,18,60,0.9,31,14,91,2
20160403,80,30,110,1.3,47,25,96,2
20160404,92,68,127,1.4,48,26,133,2
20160405,133,101,168,1.5,58,34,118,3
20160406,153,117,172,1.6,82,34,138,4
20160407,102,68,154,1.2,63,19,97,3
20160408,82,30,114,1.0,35,14,104,2
20160409,162,79,273,1.4,46,26,82,4
20160410,95,35,140,1.2,32,19,86,2
20160411,68,36,86,1.0,45,18,77,2
20160412,139,106,153,1.8,80,23,69,3
20160413,273,223,294,2.0,88,29,125,5
20160414,71,37,91,0.8,40,14,85,2
20160415,137,104,175,1.7,76,31,110,3
20160416,65,42,80,0.8,29,10,75,2
20160417,54,21,57,0.5,31,6,100,2
20160418,53,19,56,0.4,25,5,86,2
20160419,72,51,94,1.0,56,21,71,2
20160420,120,91,139,1.9,51,29,104,3
20160421,114,86,126,0.6,36,16,97,3
20160422,107,36,164,0.3,28,6,83,3
20160423,64,27,77,0.6,33,14,57,2
20160424,89,48,127,0.5,30,15,101,2
20160425,86,63,121,0.5,24,15,118,2
20160426,76,51,102,0.5,31,18,90,2
20160427,87,64,103,0.7,37,17,81,2
20160428,74,54,90,0.5,33,12,97,2
20160429,104,78,132,0.6,28,13,120,3
20160430,100,75,111,0.6,20,15,116,2
20160501,105,79,131,0.7,28,15,111,3
20160502,85,38,120,0.6,20,9,88,2
20160503,65,26,79,0.6,32,6,104,2
20160504,65,32,74,0.8,52,14,113,2
20160505,69,49,88,1.1,51,18,95,2
20160506,128,70,205,0.6,33,9,97,3
20160507,57,26,64,0.6,43,13,108,2
20160508,83,48,87,1.1,43,25,139,2
20160509,75,55,95,1.1,48,20,113,2
20160510,88,43,78,0.9,48,13,145,2
20160511,125,95,135,1.1,33,16,154,3
20160512,61,30,56,0.6,35,7,113,2
20160513,67,48,74,1.0,45,18,117,2
20160514,67,48,59,1.0,44,8,98,2
20160515,64,46,56,0.8,40,6,93,2
20160516,71,37,75,0.9,40,17,125,2
20160517,110,54,105,1.0,40,21,170,3
20160518,145,60,110,1.0,46,26,209,3
20160519,154,72,103,1.0,47,26,219,4
20160520,101,52,80,1.1,50,26,161,3
20160521,94,59,79,1.0,56,27,152,2
20160522,82,52,96,1.4,65,30,128,2
20160523,88,60,103,1.5,70,28,105,2
20160524,68,30,50,0.7,33,10,121,2
20160525,63,19,46,0.5,28,7,115,2
20160526,70,43,90,0.8,49,13,123,2
20160527,95,54,121,1.2,51,29,154,2
20160528,108,56,85,1.1,34,21,168,3
20160529,94,70,109,1.2,35,17,130,2
20160530,148,82,133,1.4,35,21,212,3
20160531,82,35,105,0.8,29,10,138,2
20160601,75,34,66,1.3,47,22,130,2
20160602,126,45,81,1.2,61,25,188,3
20160603,121,63,114,1.2,54,34,183,3
20160604,130,83,116,1.2,34,26,192,3
20160605,82,38,62,0.9,31,22,138,2
20160606,122,85,108,1.2,40,15,184,3
20160607,88,65,99,1.6,43,12,138,2
20160608,140,84,102,1.5,42,13,204,3
20160609,147,97,138,1.3,35,18,211,3
20160610,128,71,117,1.0,26,10,190,3
20160611,71,15,35,0.5,23,5,125,2
20160612,110,40,56,0.9,29,12,171,3
20160613,62,38,54,1.3,41,13,114,2
20160614,84,62,61,1.6,30,6,72,2
20160615,87,26,36,0.8,28,6,144,2
20160616,120,49,82,1.0,46,13,182,3
20160617,150,54,117,1.0,35,19,214,3
20160618,78,32,57,1.2,49,5,133,2
20160619,185,83,109,1.4,56,13,250,4
20160620,109,60,75,0.8,29,6,169,3
20160621,116,76,88,0.8,28,7,177,3
20160622,96,37,53,0.7,31,7,155,2
20160623,88,65,86,0.9,45,6,103,2
20160624,51,16,28,0.4,24,5,101,2
20160625,55,18,40,0.4,27,8,105,2
20160626,78,32,64,0.7,30,16,133,2
20160627,60,40,66,0.7,25,11,112,2
20160628,55,39,49,0.7,25,5,90,2
20160629,119,90,94,0.9,27,5,128,3
20160630,93,69,65,0.8,30,4,94,2
20160701,65,47,50,0.8,16,7,116,2
20160702,87,35,49,0.7,21,8,144,2
20160703,82,53,71,0.8,26,10,138,2
20160704,80,59,70,0.8,27,8,114,2
20160705,119,57,67,1.0,31,10,180,3
20160706,136,57,87,1.1,40,14,199,3
20160707,124,63,82,1.1,37,9,186,3
20160708,62,44,62,0.9,31,6,108,2
20160709,97,60,84,0.9,35,6,156,2
20160710,103,77,92,1.0,23,7,143,3
20160711,117,88,115,1.0,29,8,152,3
20160712,94,70,108,0.9,40,7,77,2
20160713,112,36,56,1.1,30,11,173,3
20160714,85,50,84,1.0,48,19,142,2
20160715,53,37,49,0.7,29,7,82,2
20160716,119,45,67,0.9,31,12,180,3
20160717,97,44,53,0.9,29,9,156,2
20160718,65,40,66,0.8,35,9,117,2
20160719,85,63,63,0.8,20,5,90,2
20160720,32,19,32,0.6,11,2,61,1
20160721,58,41,49,0.7,26,5,76,2
20160722,84,62,85,0.8,35,5,131,2
20160723,92,68,75,0.8,39,6,92,2
20160724,74,54,75,0.7,40,6,102,2
20160725,85,63,70,0.9,36,5,62,2
20160726,71,24,41,0.8,17,5,125,2
20160727,75,45,68,0.8,18,5,130,2
20160728,119,58,92,0.8,22,6,180,3
20160729,100,75,105,0.9,22,5,131,2
20160730,89,66,72,0.8,19,4,82,2
20160731,63,34,49,0.8,17,4,115,2
20160801,63,45,61,1.2,21,8,102,2
20160802,64,40,56,1.0,24,7,116,2
20160803,121,52,78,1.6,32,11,183,3
20160804,53,31,48,0.8,24,8,103,2
20160805,55,29,50,0.6,29,7,106,2
20160806,79,58,85,0.8,31,8,133,2
20160807,48,33,42,0.9,18,6,92,1
20160808,53,22,39,0.8,25,10,103,2
20160809,72,52,80,0.9,40,7,100,2
20160810,110,83,100,0.8,30,6,118,3
20160811,70,51,80,0.7,27,6,120,2
20160812,62,44,61,0.8,30,4,100,2
20160813,58,36,59,0.7,46,5,81,2
20160814,69,44,87,1.2,53,10,121,2
20160815,53,37,49,0.8,41,6,70,2
20160816,101,34,59,0.7,46,8,161,3
20160817,65,43,78,0.9,52,15,118,2
20160818,115,87,101,1.4,46,9,67,3
20160819,38,25,33,1.4,30,7,64,1
20160820,91,34,56,1.2,40,12,149,2
20160821,135,57,87,1.1,47,13,198,3
20160822,98,39,76,1.1,46,21,157,2
20160823,85,44,80,0.9,36,17,141,2
20160824,87,64,80,0.8,26,6,68,2
20160825,41,25,41,0.4,13,7,30,1
20160826,44,18,44,0.4,16,9,42,1
20160827,52,22,53,0.4,18,5,44,2
20160828,47,17,47,0.5,18,6,48,1
20160829,57,28,64,0.6,21,10,84,2
20160830,77,37,78,0.6,23,10,132,2
20160831,58,33,66,0.5,22,6,92,2
20160901,40,10,40,0.3,19,6,62,1
20160902,49,17,49,0.6,31,15,84,1
20160903,78,27,61,0.8,29,16,133,2
20160904,64,28,48,0.8,19,16,116,2
20160905,90,26,57,0.9,33,10,147,2
20160906,94,40,72,1.1,40,16,152,2
20160907,81,21,36,0.9,31,9,137,2
20160908,94,26,54,1.0,49,10,152,2
20160909,120,53,101,1.3,68,16,182,3
20160910,109,82,128,2.0,54,18,154,3
20160911,54,34,45,1.4,30,9,104,2
20160912,65,43,69,2.0,45,14,118,2
20160913,84,62,79,1.5,47,11,139,2
20160914,130,99,132,1.5,44,13,190,3
20160915,162,123,143,1.5,38,11,175,4
20160916,165,125,148,1.5,27,11,176,4
20160917,57,40,56,1.4,30,11,71,2
20160918,47,26,45,1.6,37,14,26,1
20160919,50,22,47,1.0,40,10,80,1
20160920,70,30,63,1.0,56,14,104,2
20160921,84,39,68,1.1,43,24,140,2
20160922,107,73,135,1.2,49,27,167,3
20160923,127,96,157,1.3,59,16,158,3
20160924,118,89,139,1.4,56,15,155,3
20160925,113,85,123,1.5,44,16,158,3
20160926,108,81,115,1.9,52,10,72,3
20160927,55,39,52,1.0,32,7,60,2
20160928,49,21,47,0.9,39,14,73,1
20160929,85,53,85,1.6,68,26,113,2
20160930,92,61,95,1.3,60,33,150,2
20161001,149,114,156,1.5,75,35,158,3
20161002,127,96,122,1.6,61,21,102,3
20161003,142,108,131,1.6,49,19,122,3
20161004,53,31,56,1.2,26,8,87,2
20161005,55,37,55,1.6,44,14,61,2
20161006,42,27,42,1.0,30,8,73,1
20161007,54,36,50,1.4,43,10,34,2
20161008,40,19,31,0.8,32,6,63,1
20161009,77,40,71,1.5,61,22,43,2
20161010,103,77,113,1.6,67,29,61,3
20161011,85,63,97,1.3,56,16,48,2
20161012,75,41,65,1.1,60,16,77,2
20161013,225,175,207,1.9,92,29,79,5
20161014,62,44,71,0.7,33,14,96,2
20161015,122,92,134,1.2,61,27,54,3
20161016,83,61,79,1.1,32,9,64,2
20161017,102,76,95,1.3,41,15,72,3
20161018,135,103,114,1.4,57,22,94,3
20161019,211,161,196,1.7,69,17,130,5
20161020,59,42,59,0.8,32,10,56,2
20161021,62,44,71,2.0,49,23,28,2
20161022,47,31,42,1.7,37,13,46,1
20161023,62,33,66,1.4,49,20,50,2
20161024,117,88,127,2.2,80,32,32,3
20161025,148,113,134,2.4,72,32,23,3
20161026,70,51,83,1.4,45,12,39,2
20161027,75,44,75,2.3,60,15,18,2
20161028,40,17,29,0.9,32,5,59,1
20161029,69,34,66,1.3,55,16,47,2
20161030,85,63,99,1.4,48,21,40,2
20161031,40,15,40,0.9,27,7,56,1
20161101,95,71,105,1.5,64,26,61,2
20161102,135,103,138,1.7,72,36,49,3
20161103,223,173,218,2.3,71,21,24,5
20161104,223,173,226,2.7,76,14,10,5
20161105,130,99,140,2.2,57,10,78,3
20161106,63,45,72,1.0,46,14,49,2
20161107,85,63,94,1.5,64,14,40,2
20161108,79,53,87,1.6,63,22,41,2
20161109,119,90,112,1.6,62,33,58,3
20161110,162,123,172,1.8,60,24,19,4
20161111,199,149,207,3.2,80,34,26,4
20161112,84,62,112,2.4,57,31,40,2
20161113,169,128,189,2.1,72,21,31,4
20161114,122,92,131,1.9,57,16,60,3
20161115,70,42,90,1.8,56,30,46,2
20161116,189,142,214,2.5,89,47,14,4
20161117,114,86,123,1.7,54,19,19,3
20161118,211,161,238,3.1,76,23,9,5
20161119,165,125,183,2.6,58,17,35,4
20161120,54,38,54,1.2,37,11,37,2
20161121,32,22,25,1.1,25,10,58,1
20161122,40,15,37,0.8,32,9,62,1
20161123,80,59,93,1.4,57,29,47,2
20161124,168,127,182,2.4,77,49,28,4
20161125,212,162,183,2.1,75,45,22,5
20161126,242,192,286,2.7,92,55,18,5
20161127,95,71,129,1.6,55,26,63,2
20161128,115,87,129,2.1,78,48,42,3
20161129,158,120,171,2.9,96,47,20,4
20161130,307,257,346,3.2,107,41,26,6
20161201,70,36,67,1.3,56,20,62,2
20161202,166,126,170,2.2,95,66,39,4
20161203,279,229,266,2.5,92,35,34,5
20161204,317,267,357,3.8,98,24,16,6
20161205,60,31,61,1.4,48,22,53,2
20161206,163,124,167,2.2,77,32,31,4
20161207,185,139,190,2.5,83,34,28,4
20161208,128,97,129,1.5,65,36,58,3
20161209,74,29,56,1.1,59,18,44,2
20161210,137,104,147,2.2,94,42,34,3
20161211,224,174,211,2.6,111,76,19,5
20161212,266,216,282,3.0,103,52,10,5
20161213,90,67,86,2.2,72,37,28,2
20161214,82,38,64,1.6,65,30,42,2
20161215,79,58,88,1.4,62,26,58,2
20161216,155,118,157,2.0,81,43,35,4
20161217,238,188,213,2.2,88,34,33,5
20161218,340,290,338,4.9,120,46,17,6
20161219,293,243,303,6.6,130,20,13,5
20161220,292,242,288,6.2,130,22,16,5
20161221,313,263,353,9.0,129,29,11,6
20161222,134,102,208,4.2,71,16,46,3
20161223,65,27,52,0.9,52,17,55,2
20161224,100,65,86,1.6,80,60,35,2
20161225,179,135,166,2.3,89,76,6,4
20161226,147,112,197,2.4,74,28,25,3
20161227,99,74,89,1.8,71,21,36,2
20161228,98,73,82,1.4,61,20,41,2
20161229,87,64,94,1.4,60,19,50,2
20161230,235,185,218,2.6,83,39,18,5
20161231,318,268,310,3.9,96,30,9,6
20170101,241,191,248,3.8,80,27,12,5
20170102,330,280,318,6.2,132,30,26,6
20170103,314,264,308,6.1,113,27,13,6
20170104,296,246,291,7.9,132,25,10,5
20170105,125,95,118,2.1,68,29,32,3
20170106,139,106,135,2.0,93,40,14,3
20170107,226,176,216,3.0,97,41,13,5
20170108,179,135,172,2.9,71,25,43,4
20170109,63,37,75,1.1,47,18,53,2
20170110,66,47,81,1.2,50,17,65,2
20170111,192,144,192,2.6,92,49,34,4
20170112,185,139,176,2.8,98,43,29,4
20170113,40,20,38,0.7,32,8,69,1
20170114,49,18,43,0.9,39,16,49,1
20170115,65,30,46,0.9,52,27,47,2
20170116,88,65,86,1.8,67,26,17,2
20170117,170,129,162,3.1,74,40,9,4
20170118,150,115,135,2.8,78,37,32,3
20170119,78,57,97,1.5,45,23,69,2
20170120,48,23,40,1.0,38,15,66,1
20170121,60,36,69,1.1,39,18,70,2
20170122,53,29,47,1.1,42,15,60,2
20170123,90,55,74,1.9,72,43,43,2
20170124,122,92,110,2.9,81,36,39,3
20170125,260,210,237,3.0,97,71,37,5
20170126,267,217,263,2.8,70,35,58,5
20170127,89,59,128,1.1,34,34,79,2
20170128,235,185,233,2.3,60,90,31,5
20170129,92,68,114,1.4,26,16,77,2
20170130,40,19,29,0.8,23,11,79,1
20170131,92,68,87,1.6,43,32,82,2
20170201,52,36,54,1.1,31,23,76,2
20170202,109,82,107,1.6,56,36,83,3
20170203,208,158,176,2.0,63,33,93,5
20170204,239,189,222,1.9,51,21,49,5
20170205,77,56,55,1.0,36,12,88,2
20170206,47,19,37,1.0,37,16,70,1
20170207,82,47,64,1.3,65,39,44,2
20170208,64,46,77,1.1,39,15,89,2
20170209,43,11,41,0.6,19,6,86,1
20170210,43,14,40,0.7,27,9,85,1
20170211,87,64,104,1.2,56,40,76,2
20170212,228,178,242,2.6,110,71,45,5
20170213,224,174,230,2.9,97,41,52,5
20170214,137,104,142,2.0,91,28,54,3
20170215,289,239,312,3.2,126,44,39,5
20170216,205,155,274,2.8,90,34,42,5
20170217,62,32,74,1.1,48,15,84,2
20170218,127,96,141,1.7,85,46,65,3
20170219,163,124,200,1.8,69,33,79,4
20170220,49,16,49,0.7,32,9,91,1
20170221,100,55,86,1.5,80,38,32,2
20170222,149,114,153,2.1,65,21,78,3
20170223,52,26,42,1.0,41,11,86,2
20170224,87,64,101,1.5,67,23,82,2
20170225,83,33,62,1.1,66,15,83,2
20170226,93,55,91,1.9,74,27,74,2
20170227,127,96,144,1.8,88,42,80,3
20170228,98,72,138,1.9,78,29,87,2
20170301,62,34,73,1.1,39,14,96,2
20170302,66,32,82,1.1,51,17,82,2
20170303,95,71,136,1.4,65,26,67,2
20170304,142,108,155,2.0,86,31,75,3
20170305,72,52,78,1.3,42,14,80,2
20170306,59,31,67,1.1,44,14,79,2
20170307,43,14,38,0.8,26,8,86,1
20170308,59,24,60,1.0,47,12,100,2
20170309,72,32,69,1.0,57,16,96,2
20170310,112,84,142,1.6,89,38,92,3
20170311,128,97,153,1.5,91,41,89,3
20170312,58,18,65,0.8,38,10,96,2
20170313,83,38,84,1.2,66,22,85,2
20170314,93,65,115,1.7,74,34,76,2
20170315,101,73,113,1.4,82,43,101,3
20170316,130,99,150,1.4,82,34,132,3
20170317,144,110,161,1.4,81,27,122,3
20170318,252,202,274,2.9,119,44,136,5
20170319,223,173,213,2.0,95,42,160,5
20170320,107,80,153,1.4,68,28,86,3
20170321,99,74,123,1.4,65,27,116,2
20170322,139,106,160,1.6,85,54,101,3
20170323,110,83,88,1.2,67,20,74,3
20170324,77,56,65,0.9,46,10,90,2
20170325,117,88,106,1.6,58,12,72,3
20170326,55,31,48,0.8,44,9,100,2
20170327,63,24,53,0.7,50,10,103,2
20170328,84,52,89,1.0,67,22,115,2
20170329,114,86,114,1.1,48,19,128,3
20170330,104,78,137,1.1,64,20,84,3
20170331,72,49,94,0.9,56,15,114,2
20170401,100,75,124,1.5,62,27,114,2
20170402,139,106,158,1.6,94,33,113,3
20170403,173,131,178,1.6,84,34,185,4
20170404,130,99,141,1.3,64,42,114,3
20170405,72,52,65,1.0,45,12,106,2
20170406,139,106,149,1.3,53,17,138,3
20170407,87,64,120,1.3,57,16,108,2
20170408,95,59,130,1.6,76,18,61,2
20170409,87,46,103,1.4,69,26,70,2
20170410,75,54,100,1.1,52,23,119,2
20170411,78,41,106,1.1,51,16,106,2
20170412,104,66,157,1.3,60,23,119,3
20170413,113,85,160,1.7,72,26,88,3
20170414,90,67,122,1.2,54,21,123,2
20170415,115,84,180,1.3,72,28,134,3
20170416,144,110,200,1.6,71,27,118,3
20170417,133,101,213,1.1,40,12,111,3
20170418,93,29,136,0.6,33,5,115,2
20170419,88,40,126,1.0,62,14,77,2
20170420,102,76,145,1.3,58,17,112,3
20170421,73,39,96,1.0,44,13,121,2
20170422,91,52,132,0.9,36,16,136,2
20170423,81,44,112,0.9,40,14,116,2
20170424,90,67,125,1.6,59,24,121,2
20170425,60,30,69,0.8,48,12,85,2
20170426,64,32,76,0.8,51,11,114,2
20170427,68,29,84,0.7,44,10,121,2
20170428,79,38,97,0.8,54,14,134,2
20170429,84,45,117,0.8,50,12,129,2
20170430,137,56,224,0.9,43,17,100,3
20170501,89,38,127,1.1,54,20,111,2
20170502,163,68,160,1.3,65,25,228,4
20170503,94,46,91,0.9,37,14,152,2
20170504,500,265,984,0.7,40,5,114,6
20170505,500,183,701,0.7,33,7,105,6
20170506,103,50,156,0.8,34,12,134,3
20170507,106,66,161,1.1,55,17,162,3
20170508,137,88,223,1.2,43,19,182,3
20170509,95,39,77,0.8,28,12,153,2
20170510,100,47,94,0.9,44,15,160,2
20170511,122,62,194,0.9,43,15,137,3
20170512,184,65,317,0.7,28,11,150,4
20170513,90,30,130,0.9,32,10,107,2
20170514,67,19,62,0.9,33,14,120,2
20170515,64,25,77,0.8,36,14,116,2
20170516,108,38,96,0.9,35,14,168,3
20170517,160,47,113,1.0,38,14,225,4
